Farmer ID,CropArea_Ha,YearName,MonthNumber,WeekNumber,QuantityKg
15648,0.0408,2021,1,5,6
1796,0.5112,2022,6,24,125.9
741,0.3724,2022,12,52,163.7
2578,0.195,2020,10,42,48.4
1931,0.1729,2021,2,8,18.4
2761,0.8698,2023,8,33,191.7
2779,0.1819,2019,10,41,5.5
2591,0.4839,2021,4,17,278.4
699,0.2489,2023,4,16,57.1
828,0.7177,2020,1,2,190.4
845,1,2022,8,36,17.9
2017,0.251,2023,8,32,190.3
660,0.2348,2022,6,27,150.5
1660,1.1422,2021,11,46,134.5
2806,0.1442,2020,1,1,1.6
959,0.4109,2021,11,48,10.3
1952,0.4152,2021,6,24,10.8
1883,0.2509,2022,12,51,255.6
17279,0.1069,2021,6,25,58.6
2651,0.0798,2021,6,26,70
781,0.38,2020,4,16,31.2
892,0.0849,2022,5,22,210.9
2092,1.0338,2021,8,34,214.1
2452,0.4727,2023,12,49,114.5
2237,0.8231,2022,6,24,36.6
851,0.4754,2023,1,2,1482.7
938,9.3788,2020,4,14,941.1
1915,0.7688,2019,11,48,221.4
2065,1.3158,2022,4,17,60.1
2076,0.7383,2022,6,26,66.1
1926,0.6024,2021,6,27,59.4
1130,0.7068,2020,12,49,37.2
2755,0.0504,2019,8,31,21.8
15077,2.5958,2019,9,36,535.5
17197,0.2627,2023,4,15,50.9
1729,0.1972,2019,4,14,11.3
2751,0.2136,2019,11,48,78.2
16947,0.8456,2020,11,46,124.7
712,0.241,2020,10,42,29.3
1755,2.2274,2020,3,12,305.1
584,0.3943,2022,6,27,118.8
515,4.385,2019,2,8,455.2
2436,0.1272,2022,3,14,19.7
2627,2.0616,2021,4,16,443.2
1073,0.7476,2023,4,17,257.2
17836,0.1227,2023,3,12,6
902,3.9452,2019,9,36,532.1
1524,0.4846,2022,5,20,76.8
682,0.5504,2023,10,41,151.7
17042,0.5,2020,5,21,40.2
1343,0.7027,2022,3,12,128
15569,0.0843,2020,10,42,40.7
17840,0.3216,2021,7,31,16.6
544,0.0766,2019,11,48,88.1
17863,3,2022,7,29,112.8
1269,0.1741,2019,7,29,177.9
1280,0.2888,2020,5,21,53.7
2447,0.3238,2023,2,6,3.9
542,0.4036,2022,11,49,174.8
731,2.2888,2023,3,10,541.7
478,3.5,2020,7,29,373
2282,0.095,2021,8,33,16.5
1270,0.9052,2019,9,36,114.1
696,0.9287,2022,8,35,195
1050,0.3942,2023,10,41,446.1
2793,0.6942,2023,7,27,79.1
1734,5.3954,2022,12,50,1906.1
773,1.1603,2022,11,46,321.9
17205,0.5998,2020,4,16,139.8
17093,0.2242,2023,8,31,29.5
1305,0.6818,2021,4,16,57.2
730,0.3285,2020,1,2,141.6
719,0.3171,2019,3,10,27.3
1892,0.694,2020,11,45,237
1420,0.5637,2019,2,8,84.3
2715,0.3199,2022,8,36,29.2
2432,0.1385,2021,1,5,31.2
1841,1.0503,2022,10,41,48.3
1944,1,2021,3,13,57.2
713,1.4437,2019,9,40,128.7
2826,23.679,2023,11,46,6458.5
17074,1.0069,2020,10,42,85.5
2446,0.4071,2019,6,25,25.6
2369,0.4101,2020,6,23,20.6
2571,0.1262,2023,8,34,56.7
17071,0.8,2023,12,53,31.7
502,0.2624,2020,3,12,538.3
2402,0.6185,2023,10,42,13
707,1.0602,2023,7,27,30.3
824,0.235,2020,12,50,50.3
1927,0.2439,2019,11,46,41.3
1907,0.2324,2023,5,20,103.7
17282,0.134,2021,8,32,20.9
17086,0.5,2020,6,27,11.5
1773,0.3538,2022,9,39,83.9
15568,0.1091,2019,1,4,9.8
1010,0.1716,2019,7,30,33.3
1527,0.4372,2020,12,53,48.9
2331,0.4205,2019,1,1,122.6
664,0.4383,2021,8,36,44.6
634,0.1728,2022,8,34,48.6
2188,0.5762,2020,8,33,241.2
1425,0.3578,2021,2,8,33.7
561,0.9678,2023,10,42,123.6
1889,1.4009,2019,1,2,44.2
1393,0.2602,2020,2,9,49.3
2390,0.5305,2023,10,44,18
508,0.1553,2020,2,9,206.3
1008,0.2577,2022,7,31,78.1
700,0.2409,2020,10,44,7.1
2630,0.4006,2020,8,32,44.3
15553,0.4021,2022,8,35,26.5
2637,1.6185,2020,1,5,260.1
1865,0.2367,2019,5,19,40.5
2758,0.3,2019,12,52,25.2
21197,0.3886,2023,5,22,32.9
2162,1.4484,2020,3,14,1216.1
17107,1.1066,2020,8,34,93.4
1429,0.2224,2019,4,17,168.1
2008,0.759,2021,12,50,528.6
2452,0.4727,2021,9,36,39.4
1177,0.1052,2023,12,49,10.2
17065,0.1,2020,6,24,181.2
17845,0.5696,2021,10,43,184.6
1319,0.6365,2020,5,19,90.4
2182,0.3562,2022,1,5,52.3
1714,0.4821,2020,2,9,87.2
15080,0.2605,2021,5,22,20.4
816,0.6545,2021,10,44,34.2
774,0.1046,2021,11,48,20.4
560,0.7105,2022,10,44,113.9
1864,0.3217,2020,11,48,69.7
15544,0.1028,2019,4,16,8.2
2389,0.1052,2019,10,41,70.4
845,1,2020,6,26,52.3
1284,0.4765,2022,11,45,147.2
2365,0.3174,2023,9,36,62.7
902,3.9452,2020,10,41,892.3
17093,0.2242,2021,2,9,184.3
17042,0.5,2021,6,26,21.8
17074,1.0069,2022,6,25,58.6
2413,0.2117,2019,6,24,58.5
17292,0.2769,2019,9,38,13.8
1323,0.1272,2020,6,24,84.7
1950,0.5035,2021,3,10,185.8
15653,0.052,2023,1,5,30.7
17041,0.4377,2020,10,41,51
17132,0.2469,2020,1,2,30.2
2199,0.2782,2019,10,42,19
1551,0.1142,2020,4,14,106.4
19266,0.1633,2023,9,37,34.2
2175,0.7628,2020,9,37,537.8
17079,0.157,2020,8,32,7.9
1193,0.4723,2023,7,26,10.5
905,0.6566,2023,8,32,488
17310,0.4084,2019,12,51,488.1
1305,0.6818,2020,3,11,189.6
1884,0.5608,2023,8,35,149
16833,0.0878,2020,7,29,104.3
1073,0.7476,2022,3,12,42.7
15079,0.2652,2021,4,15,23.5
1912,0.4471,2022,1,2,52.7
1374,0.8845,2022,5,21,24.4
2693,0.9141,2019,1,4,118.1
482,0.5125,2020,4,16,30.1
2604,0.585,2019,7,30,58.3
1934,0.2106,2020,6,24,54.4
741,0.3724,2020,10,42,147.3
2725,0.2155,2022,5,20,221
863,0.6384,2020,9,39,86.9
17041,0.4377,2021,5,19,47.2
2351,0.4717,2023,1,2,24
1916,0.6997,2020,3,11,213.6
2353,1,2021,3,11,116.9
1875,2.4356,2020,8,35,41.3
584,0.3943,2021,11,49,67.6
1267,0.2087,2021,1,3,102.7
2464,0.1528,2023,10,43,75.2
931,0.5644,2020,10,41,136.3
2199,0.2782,2020,5,20,12
17100,0.0327,2023,6,26,10.1
15675,0.1777,2021,6,27,34.3
2713,0.2656,2020,9,40,37.8
931,0.5644,2021,5,19,97
17269,0.3749,2020,8,31,133.4
2812,0.5692,2020,5,20,11.7
2550,0.1545,2022,1,5,253.6
2540,0.1216,2022,3,11,12.3
2119,0.199,2020,8,33,631
1000,0.1607,2023,1,3,119.3
2515,0.1651,2019,1,3,3.7
1425,0.3578,2020,1,3,15.6
660,0.2348,2020,4,17,45.7
2548,4.987,2023,7,27,678.7
15619,0.6644,2020,12,49,40.5
2389,0.1052,2020,5,19,67
17423,0.1173,2021,11,49,12.6
15585,0.105,2022,7,29,10.3
1944,1,2022,10,45,36.1
15856,0.1275,2019,10,43,37.3
1527,0.4372,2020,8,31,80.6
2440,0.0795,2021,9,38,26.7
1990,5.37,2023,7,28,553.6
2630,0.4006,2021,9,37,73.8
1337,0.3155,2020,8,32,85.9
1901,1.8948,2019,12,49,451.6
792,0.3357,2022,9,39,44.6
1271,1.2119,2019,3,12,64.1
2180,2,2023,7,27,129.2
1350,0.4093,2022,9,38,43.5
574,0.3501,2019,7,28,19
2248,0.6237,2021,1,3,84
17282,0.134,2022,9,37,56.3
1953,0.7884,2020,4,17,38.1
15570,0.1095,2023,12,50,79.7
2690,0.2317,2020,6,23,150.2
2705,3.9573,2019,1,2,1716.5
676,1.821,2023,3,13,73.7
1884,0.5608,2021,5,22,66.2
15535,0.245,2020,7,30,57.6
2440,0.0795,2022,11,46,13.4
1976,0.1811,2021,2,7,11.2
899,0.0472,2020,11,47,28
1878,0.1765,2023,11,47,27.8
686,0.4235,2020,11,45,36.8
15099,0.2782,2020,2,6,24.6
1971,0.2267,2021,10,44,73.7
15701,0.0655,2019,10,41,38.4
2637,1.6185,2023,2,5,93.5
590,0.1784,2020,3,10,12.2
1011,0.8271,2023,10,43,251.6
2692,0.2988,2020,2,6,135.1
575,2.3597,2022,9,36,57.4
17368,0.8026,2023,4,16,78.4
530,0.7441,2019,12,49,34.4
1912,0.4471,2023,3,10,30.6
1870,0.2285,2019,7,31,57.1
1159,0.3964,2019,7,31,28.3
1050,0.3942,2023,4,14,231.4
560,0.7105,2019,7,29,204.6
17414,0.0843,2020,8,35,9.8
1827,0.3789,2019,7,28,87.7
15678,0.0502,2019,9,38,2.1
17074,1.0069,2020,4,15,71
17125,0.3332,2021,8,34,44.1
15857,0.2627,2021,11,46,147.6
17292,0.2769,2021,11,48,10.4
17032,0.3089,2023,9,37,40.1
1409,0.0899,2019,5,21,181.4
2663,0.2864,2021,6,24,97.9
15665,1,2021,3,11,11
1937,3.8713,2021,1,5,1143.4
2485,0.2064,2022,2,10,12.5
2797,0.5648,2022,10,41,84.1
17326,0.6322,2021,3,11,72
1002,0.0528,2020,12,51,84
17313,0.521,2020,3,10,139.5
866,0.1101,2019,7,28,12.9
2086,4.4557,2019,9,36,183.6
15601,0.2424,2022,11,46,101.6
1888,0.4858,2023,7,27,11.5
1259,0.7672,2019,12,49,166.9
1848,0.1073,2022,3,14,36
2780,0.1007,2021,7,31,56.4
15557,0.3222,2019,4,17,36.8
17246,0.238,2021,6,24,34.6
16549,1.1676,2022,10,45,22.9
2418,0.1425,2021,2,6,19.4
2295,0.1686,2020,12,51,76.8
2610,0.7304,2021,10,41,137.7
501,2.2364,2020,9,36,396.2
1889,1.4009,2019,7,29,259.9
1319,0.6365,2023,3,10,71.6
1072,0.188,2019,1,4,79.3
17400,0.1048,2023,9,37,23.8
2556,0.5753,2022,7,28,304.3
17215,0.186,2023,7,28,47.3
15529,0.1048,2023,12,52,30.4
1121,0.0757,2022,12,50,13.5
591,0.2993,2021,5,22,105.6
2282,0.095,2020,7,28,38.9
2388,0.1364,2021,11,48,21.6
2403,1.1941,2019,5,22,140.3
1330,0.1788,2022,10,42,19.5
1409,0.0899,2023,10,44,11.1
2693,0.9141,2023,7,31,22.5
2812,0.5692,2021,12,52,7.9
15701,0.0655,2020,5,19,29.9
841,1,2023,10,44,21.7
1953,0.7884,2021,11,49,38.9
798,0.0631,2023,10,41,23.7
2369,0.4101,2021,7,28,15.4
2160,1.0411,2021,9,36,48.7
1521,0.2323,2019,7,29,43.9
17256,0.17,2022,9,40,68.6
502,0.2624,2019,2,7,51.1
16834,0.5296,2023,2,5,97.2
1699,0.2311,2021,3,13,28.5
2103,0.4396,2023,4,16,111.8
2074,0.0363,2019,9,38,93.9
696,0.9287,2021,7,30,148.5
2162,1.4484,2019,2,9,1080.2
2250,0.5231,2019,7,29,49.9
2588,0.4879,2022,12,49,31.9
2029,0.0645,2023,4,17,43.1
2555,1.2,2019,7,30,26.8
1230,0.5161,2021,5,19,121
17118,0.5889,2020,5,21,6.8
15550,0.162,2020,12,49,52.3
2237,0.8231,2019,2,6,142.6
1857,0.2234,2019,2,8,184.6
2390,0.5305,2022,9,39,13.2
709,1.0422,2022,7,31,184.4
696,0.9287,2022,2,8,200.4
1079,0.863,2021,9,40,417.3
710,0.7485,2022,4,16,25
1205,1.7154,2019,5,19,259.1
1158,0.3783,2021,12,51,58.3
15569,0.0843,2022,12,52,28.4
902,3.9452,2022,12,51,488.9
1285,0.1787,2022,6,25,84.9
1009,0.2901,2023,2,7,77.3
1229,0.243,2019,1,2,23.8
1129,0.1842,2020,5,20,67.4
1343,0.7027,2020,1,2,103.6
919,1.0611,2023,7,26,10
17302,0.1353,2023,6,23,19.6
1570,0.2404,2023,1,3,89.3
1893,0.4897,2019,4,16,91.8
622,0.3761,2020,6,26,8.9
17067,0.0954,2021,3,12,38.8
1957,0.1931,2021,8,36,65
2070,1.0566,2021,1,2,443.1
2074,0.0363,2019,3,11,9.9
2571,0.1262,2019,2,7,50.4
2438,0.6944,2021,1,2,206.6
826,2.0988,2020,8,33,384.9
604,0.1505,2020,3,13,26.7
1615,1.6581,2022,8,34,226.8
1908,0.1296,2020,8,31,34.6
15540,0.5237,2023,4,17,55
2560,0.2883,2023,11,47,40.3
910,1.285,2023,6,22,123.7
16834,0.5296,2020,1,5,237.5
18578,0.2819,2021,8,35,63.4
890,1.2041,2022,12,53,104.8
1964,1.1553,2021,2,9,22
2192,0.9539,2020,11,47,111.1
2806,0.1442,2023,12,50,7.2
504,0.1907,2023,2,5,18.9
924,1.184,2023,12,52,66.6
2648,1.0588,2020,4,18,366.3
1291,1.4428,2023,3,13,177
19261,0.6992,2021,2,6,90.3
2812,0.5692,2019,10,42,28.7
1140,1.1554,2021,9,38,183
501,2.2364,2021,10,41,358.6
17395,0.48,2022,6,25,122.2
1300,0.3757,2023,4,17,256.1
580,0.0825,2020,7,30,15.5
17855,0.1152,2020,1,5,97.8
1734,5.3954,2020,10,40,685.1
2092,1.0338,2019,6,24,98.7
17234,0.8992,2023,5,21,42.8
17189,1.5,2023,9,35,42.7
2147,0.4048,2021,8,35,154.9
17257,0.169,2021,3,11,89.1
16410,0.2452,2020,12,50,47.9
1318,0.3746,2021,9,39,9.8
17423,0.1173,2019,9,39,3.7
2788,0.2103,2020,9,37,12.9
2244,0.237,2022,8,32,63.8
2282,0.095,2019,6,23,71.8
1169,0.1835,2023,4,16,66.9
758,0.1776,2021,1,4,94.4
17112,0.445,2023,6,24,78.6
15624,0.1043,2021,3,13,34.9
2047,0.5548,2020,3,12,271.6
2237,0.8231,2020,3,11,94.1
1872,0.5463,2023,12,50,71.7
1074,0.1842,2019,9,40,60.9
1429,0.2224,2022,12,49,30.5
929,0.2032,2019,1,5,40
1476,0.1597,2020,9,39,45.4
704,0.2853,2020,9,36,59.6
1185,0.179,2020,12,50,17.5
713,1.4437,2019,3,13,113
19677,1.4959,2023,10,44,65.1
19255,1.9706,2020,5,18,53.7
2187,0.1107,2023,5,22,23.6
925,0.2407,2020,3,13,30
885,0.8678,2022,11,49,102.2
785,0.7603,2020,1,3,73.5
19274,2,2020,12,52,133.2
709,1.0422,2019,2,8,114.7
2740,0.1399,2022,1,4,86.5
2796,0.2701,2021,1,4,123.5
675,0.2469,2023,1,2,19.2
1948,0.1933,2021,11,45,6.4
2279,0.1351,2020,2,7,188.5
2751,0.2136,2019,10,44,58.1
2176,1.0724,2021,7,31,308.5
1148,0.2758,2020,2,9,48.5
16451,0.16,2021,1,4,7.4
831,1.0572,2019,1,5,40
15534,0.0817,2021,9,37,8.1
15693,0.5,2019,7,30,52.6
2711,0.3847,2019,1,3,28.6
2066,2.1592,2022,3,10,171.5
1817,2,2021,9,40,752.4
2793,0.6942,2021,8,36,28.7
1115,0.6811,2022,5,22,83.4
929,0.2032,2023,10,42,15.8
17372,0.3238,2019,6,25,6.3
578,0.1877,2021,12,52,173.2
1551,0.1142,2022,6,24,255.9
2022,0.2995,2023,10,44,80.7
1521,0.2323,2019,1,2,46
2705,3.9573,2020,2,7,2744.3
1321,0.4743,2023,11,46,79
2654,0.6008,2020,4,15,17.5
15602,0.2019,2023,11,44,33.5
675,0.2469,2023,2,6,23.1
839,0.7705,2019,1,2,41.5
2357,0.3018,2019,1,2,203
500,6.077,2019,10,42,2016.6
15603,0.1997,2022,3,11,34.2
2279,0.1351,2021,2,8,61.2
2516,0.506,2023,9,37,98.3
17260,0.1906,2022,11,45,73.8
942,0.1219,2020,5,19,25.8
1310,0.2329,2023,5,19,65
1197,0.8171,2019,5,22,186.2
2043,0.4966,2023,6,25,96.1
2440,0.0795,2022,10,42,9.9
1193,0.4723,2021,2,8,61
656,0.1105,2023,4,17,68.6
1063,3,2019,2,9,6.8
17234,0.8992,2020,7,30,856.3
1734,5.3954,2023,6,23,1529.7
16629,0.265,2023,11,46,187.2
15533,0.1056,2023,2,9,15.8
2796,0.2701,2020,10,43,135.5
2825,0.1836,2020,6,25,127.6
476,4.7176,2023,4,16,738.5
2401,0.6596,2022,11,48,60.7
2490,1.3602,2020,10,44,325.8
1074,0.1842,2022,10,41,85.5
664,0.4383,2021,4,14,133.8
2726,0.1268,2021,12,50,5.9
2756,0.3528,2019,8,34,140
2093,1.091,2020,2,9,579.1
17881,0.1456,2023,8,33,16.9
951,0.9085,2022,7,29,47.9
1321,0.4743,2019,6,23,141.6
2022,0.2995,2019,5,21,65.7
17883,0.5348,2020,12,51,206.2
754,0.8196,2023,1,4,58.1
1291,1.4428,2023,4,17,219.2
1234,0.7008,2021,2,6,183.5
1110,0.5937,2021,1,5,58.7
967,0.2297,2021,11,45,12.4
15029,0.2642,2019,3,12,53
14935,0.3653,2020,2,8,78.5
1327,0.7936,2023,10,43,55.2
1703,0.16,2020,4,18,54.1
2488,1.9928,2022,2,8,192.7
508,0.1553,2023,2,6,7.5
2130,1.5579,2022,3,12,91.4
1987,0.2671,2023,2,7,9.3
807,0.0784,2021,12,53,27.6
2690,0.2317,2021,6,24,66.2
1893,0.4897,2019,3,12,114.1
17406,1,2020,4,16,6.9
15865,2.3356,2019,9,38,353.7
17392,0.09,2022,5,22,101.3
2331,0.4205,2020,12,50,244.4
17838,0.1303,2023,7,30,24.5
15857,0.2627,2020,10,41,140.5
15557,0.3222,2019,5,21,13.2
2194,0.0942,2019,2,7,61.5
808,0.0308,2020,2,6,43.9
15664,0.2,2020,4,17,19
2780,0.1007,2022,7,31,19.8
816,0.6545,2019,1,3,115.5
2555,1.2,2019,8,34,24.7
17072,0.0838,2020,12,50,25.8
16452,0.205,2022,9,38,6
15588,0.2409,2019,12,53,18.7
1890,0.2098,2019,1,5,33.1
897,0.3031,2020,1,2,78.4
2296,0.5529,2020,6,27,25.9
1122,1.0287,2022,6,26,274.4
1008,0.2577,2019,3,12,67.1
21156,1.5,2023,4,15,144.4
1692,0.1974,2019,10,44,25.1
486,0.8692,2019,6,26,117.6
1087,0.4938,2021,2,6,42.2
2823,49,2023,2,7,3604.4
2178,0.4398,2021,12,49,151.2
2131,0.3869,2020,12,53,233.9
15600,0.1272,2023,5,22,22.2
1875,2.4356,2020,1,4,250.4
15070,0.1525,2021,11,46,70.3
569,0.1733,2022,9,39,28.6
17849,0.3661,2019,8,34,278.5
2258,0.0992,2020,7,27,28.7
2583,0.6972,2019,11,45,178.5
17879,0.4498,2021,1,2,31.7
17849,0.3661,2022,11,48,338.1
1389,0.3644,2023,3,13,80.5
886,0.1298,2021,7,29,42.4
1249,0.45,2023,1,3,161
775,0.0846,2023,5,20,60.3
534,0.0922,2021,10,42,84.1
2253,0.3,2020,3,10,27
15096,0.5,2020,8,34,58.1
917,0.5565,2020,7,29,143.4
566,0.1407,2019,3,13,39.3
15647,0.4685,2022,5,21,116.6
1986,0.4614,2023,7,27,122
1937,3.8713,2020,12,49,1481.2
2780,0.1007,2019,4,17,32.2
1082,0.1049,2019,1,2,28.7
17347,0.2759,2019,8,35,65.5
1118,2.726,2019,7,28,604.4
1660,1.1422,2022,12,51,235.2
752,0.1655,2023,4,17,124.3
2825,0.1836,2019,4,16,12.3
557,0.7477,2021,11,45,22.8
17303,0.1334,2020,3,12,109.6
2126,0.3236,2023,9,37,25.5
1095,0.5567,2019,6,25,15.4
2666,1.1006,2019,12,53,369.8
2183,1.0617,2021,2,8,745
2307,0.3691,2022,2,9,97
2323,1.5576,2023,11,44,47.6
899,0.0472,2021,12,52,94.6
548,0.4173,2020,8,36,19.4
2694,1.0059,2022,8,33,174.8
15857,0.2627,2022,12,51,182.9
595,0.9929,2023,5,19,46
1890,0.2098,2020,3,14,4.1
616,0.5,2020,9,38,50.8
1156,0.1086,2022,5,20,13.6
2139,0.2904,2019,9,37,75.7
1440,0.2345,2023,2,9,14.1
2342,0.6624,2022,11,46,96.2
2663,0.2864,2023,8,33,64.6
1574,0.9111,2023,5,22,6.5
17881,0.1456,2022,6,24,19.4
984,0.1312,2021,4,16,20.5
750,2.0565,2020,12,51,506.6
17125,0.3332,2020,7,29,24.7
2298,4.9254,2023,6,23,504.7
2319,1.5,2022,10,43,17.1
1402,0.5624,2019,3,13,25.8
1918,0.092,2023,6,25,140.7
1905,0.2,2023,1,2,17.2
953,0.9794,2022,4,16,133.7
504,0.1907,2021,3,13,19.5
15557,0.3222,2021,7,31,78.4
640,0.5167,2023,5,18,14.9
15641,0.4546,2022,6,24,105.7
2318,0.2448,2019,12,49,34.5
2064,1.4788,2020,4,18,140.4
17316,0.5678,2020,8,35,12.6
1746,0.6658,2023,2,8,39.6
2126,0.3236,2019,4,14,20.3
2362,0.4931,2021,5,20,54.1
719,0.3171,2021,12,51,98.2
709,1.0422,2020,4,17,185
905,0.6566,2020,7,31,153.1
19255,1.9706,2022,10,45,91.7
788,0.082,2023,10,43,17.9
2486,2.0014,2019,12,52,326
17400,0.1048,2021,7,28,82.3
2120,0.444,2023,10,40,194.9
1354,0.2247,2021,8,34,34.1
1630,0.3095,2022,5,22,10.4
1323,0.1272,2022,8,34,46.7
2645,0.4931,2019,4,15,57.5
940,0.4495,2019,11,45,137.9
2555,1.2,2021,10,44,21.3
2540,0.1216,2021,1,3,85.2
947,3,2023,2,6,292.3
2714,0.4989,2021,2,7,135.5
572,0.3887,2023,4,16,42.5
17187,0.4603,2022,7,31,32.5
2357,0.3018,2022,4,16,67.8
2450,0.3094,2020,3,13,59.5
17825,0.2778,2022,5,20,588.5
852,0.531,2022,10,44,8.6
821,0.7,2023,10,44,57.8
934,1.1148,2023,4,14,450.1
17197,0.2627,2022,3,11,110.4
1292,0.488,2019,8,32,179
1817,2,2023,12,53,20.6
1989,0.9825,2019,4,16,32.7
2401,0.6596,2020,8,35,8.3
17244,0.1667,2023,1,1,18.5
1365,0.1082,2020,4,16,29.3
1392,1.2237,2021,2,7,68.6
1931,0.1729,2019,6,25,54.3
17050,1.8,2019,7,27,4.8
2249,0.6687,2020,7,27,40.1
1140,1.1554,2019,6,24,133.1
1122,1.0287,2019,3,11,107.5
1102,0.2189,2023,8,35,21.3
15686,0.0909,2021,3,14,8.9
1263,0.3894,2023,8,33,196.7
660,0.2348,2021,5,22,38.1
17289,0.1146,2020,11,49,5.5
17227,0.3046,2021,12,53,74.4
15624,0.1043,2022,4,18,37.1
2601,0.5553,2020,4,14,11.4
2561,0.5136,2020,1,5,111.7
773,1.1603,2020,9,36,127.3
15663,0.027,2019,12,50,11.6
2035,0.104,2022,10,41,19.1
2112,0.5217,2023,2,7,16.3
877,0.9999,2020,5,20,97.7
1158,0.3783,2019,9,37,76
2553,0.3048,2021,2,8,71.2
770,0.7837,2019,6,24,186.4
2340,1.1804,2019,11,45,205.6
1778,0.6898,2019,3,10,49.7
2044,0.2671,2023,1,5,68.6
1322,0.2909,2022,7,27,80.2
2147,0.4048,2019,5,21,166.7
769,1.2163,2020,12,53,57.3
2130,1.5579,2023,5,20,122.9
2429,0.3873,2022,1,6,22.1
1066,1.353,2023,2,9,28
17365,1.9,2019,11,48,284.5
2148,0.122,2019,3,10,22.9
2637,1.6185,2022,4,18,144.8
1946,0.0739,2019,3,13,19.7
2076,0.7383,2020,12,52,244.9
2421,1.3241,2023,2,9,17.4
710,0.7485,2021,3,11,38.7
1376,0.2412,2021,7,30,81.5
21544,0.1206,2023,12,50,44.1
1054,0.2737,2019,2,9,28.4
15629,0.1596,2020,11,47,34
2256,0.1997,2020,12,53,182.4
1596,0.9209,2020,11,49,23.2
1291,1.4428,2021,1,4,298.1
1808,1.1716,2023,11,44,34
1885,0.1387,2020,2,6,46.9
2074,0.0363,2020,4,16,12.1
1930,0.1705,2023,10,41,19.4
16630,0.6972,2023,7,26,37.8
772,0.2945,2020,11,47,86.1
15544,0.1028,2020,5,21,22.3
15621,0.2542,2021,12,50,32.1
2140,0.4549,2022,4,14,20.8
1238,0.3529,2020,11,47,71.1
15866,0.6391,2022,10,42,18.8
2194,0.0942,2021,4,17,44.3
826,2.0988,2022,11,47,398.9
1957,0.1931,2019,5,22,35.4
1239,0.1249,2020,9,36,27.4
2681,4,2019,6,23,107.7
2356,0.1364,2023,11,45,33.5
765,0.154,2023,10,40,11.8
2296,0.5529,2022,9,40,100.7
17100,0.0327,2020,2,8,36.1
589,0.2939,2020,12,52,155.2
865,0.0576,2021,9,40,71.4
15676,0.3056,2022,10,43,49
17042,0.5,2022,7,31,34.9
1932,0.1214,2022,1,2,116.9
15617,0.0842,2019,6,26,64.5
17137,0.4878,2022,1,6,23
2607,0.26,2020,7,29,142.6
2705,3.9573,2022,5,20,2520
21167,0.1176,2023,11,46,40.1
1950,0.5035,2022,4,15,172.4
1078,0.2044,2023,2,7,22.7
575,2.3597,2023,10,41,122.2
20908,0.8,2023,7,29,13.1
15653,0.052,2019,12,52,52.4
533,0.2921,2020,11,48,68.6
490,0.1727,2019,9,40,70.2
1122,1.0287,2022,7,30,422.1
2625,1.3228,2023,10,42,65.3
2361,0.3136,2020,6,26,193.7
2022,0.2995,2021,7,31,36.7
2139,0.2904,2019,2,6,12.6
2204,0.5502,2021,4,15,62.7
924,1.184,2022,4,16,215.9
2698,0.4394,2019,11,47,171.3
19261,0.6992,2022,10,42,371.9
2391,0.3252,2021,5,20,35.7
17053,0.9928,2023,3,13,14.2
15603,0.1997,2021,9,37,63.4
2023,0.2628,2021,5,20,20.4
1659,0.4079,2022,5,22,90.7
496,0.8056,2022,2,7,304.1
1139,0.9438,2019,8,35,156.2
15602,0.2019,2021,11,48,25.2
774,0.1046,2019,2,7,11.7
1488,1.012,2019,7,28,22.7
2694,1.0059,2019,11,46,95.4
2630,0.4006,2023,12,50,67.7
17196,0.2648,2021,4,17,34.4
17820,0.3366,2020,11,48,56.4
2790,0.7454,2023,1,2,33.4
17276,0.1658,2020,6,26,6.4
2644,0.2547,2022,10,44,234.8
1029,0.1808,2022,12,51,12.3
1011,0.8271,2021,1,2,187.2
16452,0.205,2020,6,24,86.8
918,0.1774,2020,8,36,122.9
2799,0.049,2023,10,42,12.4
1133,3.5,2022,8,35,416.1
2161,0.716,2022,5,20,12.1
2438,0.6944,2023,4,15,108.5
2636,5,2019,6,24,604.7
1865,0.2367,2021,8,33,28.5
19264,0.5603,2021,7,31,47.4
1915,0.7688,2020,12,53,206.8
2664,0.2974,2019,4,17,52.2
766,1.0117,2022,3,11,19
625,0.555,2023,11,48,32.5
478,3.5,2022,10,43,78.8
493,0.0389,2021,6,26,23.7
2179,2.3557,2019,11,46,329.7
1562,1.1897,2021,7,28,75.5
890,1.2041,2020,10,43,48.3
2636,5,2023,11,47,1060.1
1610,0.6082,2023,7,30,19.8
1429,0.2224,2020,12,53,42.7
17082,1.1406,2021,12,53,39.7
561,0.9678,2021,7,28,29.9
1120,0.2404,2020,12,51,92.9
644,2.4,2021,1,5,126.5
742,0.5242,2021,9,36,106.8
921,2.005,2023,3,9,114.1
1808,1.1716,2019,9,39,32.2
17099,0.3287,2020,1,1,38.4
2578,0.195,2020,3,11,87.3
800,0.257,2019,12,53,212.4
2079,0.0123,2023,6,24,4.8
2822,6.1912,2020,12,49,65.9
17863,3,2019,10,42,17.4
15094,0.5243,2023,4,17,29
644,2.4,2022,8,32,35.9
1090,0.2278,2020,5,22,14.2
15599,0.0805,2023,9,37,13
967,0.2297,2019,8,31,20.2
552,0.4149,2020,1,1,43.3
17296,1.2056,2023,10,44,32.5
2385,0.6758,2021,5,23,9.8
15652,1.4862,2020,12,50,326.4
2751,0.2136,2020,12,53,49.6
